CustomerKey,ProductKey,CurrencyKey,SalesOrderNumber,SalesTerritoryKey,TaxAmt,Freight,SalesAmount,Year,Month,Day
28838,950,100,TO28548,1,286.26,89.46,3578.27,2019,03,09
28838,950,100,TO28548,1,286.26,89.46,3578.27,2019,03,15
28840,457,100,TO87646,4,286.26,89.46,3578.27,2019,06,04
28840,457,100,TO87646,4,286.26,89.46,3578.27,2020,01,23
28840,457,100,TO87646,4,286.26,89.46,3578.27,2019,04,20
28840,457,100,TO87646,4,286.26,89.46,3578.27,2019,12,05
28840,858,100,TO58605,4,286.26,89.46,3578.27,2019,02,08
28840,858,100,TO58605,4,286.26,89.46,3578.27,2020,06,08
28840,858,100,TO58605,4,286.26,89.46,3578.27,2019,01,02
28840,858,100,TO58605,4,286.26,89.46,3578.27,2019,02,11
28840,932,100,TO29831,4,286.26,89.46,3578.27,2019,08,06
28840,932,100,TO29831,4,286.26,89.46,3578.27,2019,09,21
28840,932,100,TO29831,4,286.26,89.46,3578.27,2020,09,01
28840,932,100,TO29831,4,286.26,89.46,3578.27,2019,04,06
28840,959,100,TO48263,4,286.26,89.46,3578.27,2020,05,02
28840,959,100,TO48263,4,286.26,89.46,3578.27,2019,02,21
28840,959,100,TO48263,4,286.26,89.46,3578.27,2019,06,30
28840,959,100,TO48263,4,286.26,89.46,3578.27,2020,09,05
28840,963,100,TO91190,4,286.26,89.46,3578.27,2019,02,12
28840,963,100,TO91190,4,286.26,89.46,3578.27,2020,06,19
28840,963,100,TO91190,4,286.26,89.46,3578.27,2019,09,28
28840,963,100,TO91190,4,286.26,89.46,3578.27,2020,08,07
28841,166,100,TO84234,4,286.26,89.46,3578.27,2020,08,01
28841,166,100,TO84234,4,286.26,89.46,3578.27,2019,03,23
28841,166,100,TO84234,4,286.26,89.46,3578.27,2020,07,27
28841,166,100,TO84234,4,286.26,89.46,3578.27,2019,09,23
28841,291,100,TO27900,4,286.26,89.46,3578.27,2019,04,11
28841,291,100,TO27900,4,286.26,89.46,3578.27,2019,10,14
28841,291,100,TO27900,4,286.26,89.46,3578.27,2020,06,23
28841,291,100,TO27900,4,286.26,89.46,3578.27,2020,08,03
28841,586,100,TO93330,4,286.26,89.46,3578.27,2020,09,06
28841,586,100,TO93330,4,286.26,89.46,3578.27,2020,01,04
28841,586,100,TO93330,4,286.26,89.46,3578.27,2019,10,08
28841,586,100,TO93330,4,286.26,89.46,3578.27,2020,07,08
28841,685,100,TO75151,4,286.26,89.46,3578.27,2019,10,02
28841,685,100,TO75151,4,286.26,89.46,3578.27,2019,06,13
28841,685,100,TO75151,4,286.26,89.46,3578.27,2020,08,07
28841,685,100,TO75151,4,286.26,89.46,3578.27,2019,02,21
28841,968,100,TO82685,4,286.26,89.46,3578.27,2019,06,01
28841,968,100,TO82685,4,286.26,89.46,3578.27,2020,09,27
28841,968,100,TO82685,4,286.26,89.46,3578.27,2020,03,30
28841,968,100,TO82685,4,286.26,89.46,3578.27,2019,09,05
28842,41,100,TO43592,4,286.26,89.46,3578.27,2019,07,01
28842,41,100,TO43592,4,286.26,89.46,3578.27,2019,08,04
28842,41,100,TO43592,4,286.26,89.46,3578.27,2019,01,01
28842,41,100,TO43592,4,286.26,89.46,3578.27,2019,08,20
28842,373,100,TO83152,4,286.26,89.46,3578.27,2020,09,10
28842,373,100,TO83152,4,286.26,89.46,3578.27,2020,02,23
28842,373,100,TO83152,4,286.26,89.46,3578.27,2020,03,28
28842,423,100,TO66639,4,286.26,89.46,3578.27,2020,06,06
28842,423,100,TO66639,4,286.26,89.46,3578.27,2020,11,21
28842,423,100,TO66639,4,286.26,89.46,3578.27,2020,01,05
28842,423,100,TO66639,4,286.26,89.46,3578.27,2020,11,19
28842,888,100,TO71060,4,286.26,89.46,3578.27,2020,09,17
28842,888,100,TO71060,4,286.26,89.46,3578.27,2020,09,10
28842,888,100,TO71060,4,286.26,89.46,3578.27,2019,03,12
28842,888,100,TO71060,4,286.26,89.46,3578.27,2019,01,04
28842,902,100,TO21586,4,286.26,89.46,3578.27,2020,11,04
28842,902,100,TO21586,4,286.26,89.46,3578.27,2019,10,25
28842,902,100,TO21586,4,286.26,89.46,3578.27,2019,10,26
28842,902,100,TO21586,4,286.26,89.46,3578.27,2020,01,17
28843,242,100,TO19713,4,286.26,89.46,3578.27,2020,03,11
28843,242,100,TO19713,4,286.26,89.46,3578.27,2019,08,15
28843,242,100,TO19713,4,286.26,89.46,3578.27,2020,09,17
28843,242,100,TO19713,4,286.26,89.46,3578.27,2019,04,08
28843,450,100,TO55805,4,286.26,89.46,3578.27,2020,11,14
28843,450,100,TO55805,4,286.26,89.46,3578.27,2020,05,08
28843,450,100,TO55805,4,286.26,89.46,3578.27,2019,03,25
28843,450,100,TO55805,4,286.26,89.46,3578.27,2019,07,17
28843,581,100,TO68975,4,286.26,89.46,3578.27,2019,03,23
28843,581,100,TO68975,4,286.26,89.46,3578.27,2020,01,19
28843,581,100,TO68975,4,286.26,89.46,3578.27,2019,05,26
28843,581,100,TO68975,4,286.26,89.46,3578.27,2019,09,24
28843,750,100,TO81670,4,286.26,89.46,3578.27,2019,10,19
28843,750,100,TO81670,4,286.26,89.46,3578.27,2019,12,25
28843,750,100,TO81670,4,286.26,89.46,3578.27,2020,06,05
28843,750,100,TO81670,4,286.26,89.46,3578.27,2019,05,04
28843,852,100,TO62697,4,286.26,89.46,3578.27,2020,10,08
28843,852,100,TO62697,4,286.26,89.46,3578.27,2019,06,25
28843,852,100,TO62697,4,286.26,89.46,3578.27,2019,12,21
28844,103,100,TO17276,4,286.26,89.46,3578.27,2020,12,08
28844,103,100,TO17276,4,286.26,89.46,3578.27,2019,09,20
28844,103,100,TO17276,4,286.26,89.46,3578.27,2020,08,20
28844,103,100,TO17276,4,286.26,89.46,3578.27,2019,07,06
28844,707,100,TO35110,4,286.26,89.46,3578.27,2019,05,23
28844,707,100,TO35110,4,286.26,89.46,3578.27,2019,01,16
28844,707,100,TO35110,4,286.26,89.46,3578.27,2020,05,06
28844,707,100,TO35110,4,286.26,89.46,3578.27,2020,08,16
28844,928,100,TO87404,4,286.26,89.46,3578.27,2019,08,20
28844,928,100,TO87404,4,286.26,89.46,3578.27,2020,08,11
28844,928,100,TO87404,4,286.26,89.46,3578.27,2020,12,26
28844,928,100,TO87404,4,286.26,89.46,3578.27,2020,01,20
28844,951,100,TO10892,4,286.26,89.46,3578.27,2020,06,20
28844,951,100,TO10892,4,286.26,89.46,3578.27,2020,11,05
28844,951,100,TO10892,4,286.26,89.46,3578.27,2019,06,03
28844,951,100,TO10892,4,286.26,89.46,3578.27,2019,11,17
28844,980,100,TO32337,4,286.26,89.46,3578.27,2019,02,14
28844,980,100,TO32337,4,286.26,89.46,3578.27,2020,01,25
28844,980,100,TO32337,4,286.26,89.46,3578.27,2019,04,09
28844,980,100,TO32337,4,286.26,89.46,3578.27,2020,04,21
28845,191,100,TO89902,1,286.26,89.46,3578.27,2020,11,23
28845,191,100,TO89902,1,286.26,89.46,3578.27,2019,01,22
28845,191,100,TO89902,1,286.26,89.46,3578.27,2020,04,16
28845,191,100,TO89902,1,286.26,89.46,3578.27,2019,04,06
28845,297,100,TO95870,1,286.26,89.46,3578.27,2020,11,25
28845,297,100,TO95870,1,286.26,89.46,3578.27,2020,07,24
28845,297,100,TO95870,1,286.26,89.46,3578.27,2019,09,07
28845,297,100,TO95870,1,286.26,89.46,3578.27,2020,10,20
28845,298,100,TO12107,1,286.26,89.46,3578.27,2019,09,09
28845,298,100,TO12107,1,286.26,89.46,3578.27,2020,10,12
28845,298,100,TO12107,1,286.26,89.46,3578.27,2019,06,06
28845,298,100,TO12107,1,286.26,89.46,3578.27,2020,01,11
28845,356,100,TO67340,1,286.26,89.46,3578.27,2020,07,15
28845,356,100,TO67340,1,286.26,89.46,3578.27,2020,02,19
28845,356,100,TO67340,1,286.26,89.46,3578.27,2019,06,13
28845,356,100,TO67340,1,286.26,89.46,3578.27,2019,06,30
28845,553,100,TO50422,1,286.26,89.46,3578.27,2020,03,18
28845,553,100,TO50422,1,286.26,89.46,3578.27,2019,10,20
28845,553,100,TO50422,1,286.26,89.46,3578.27,2019,10,03
28845,553,100,TO50422,1,286.26,89.46,3578.27,2019,01,13
28847,209,100,TO15155,4,286.26,89.46,3578.27,2019,12,11
28847,209,100,TO15155,4,286.26,89.46,3578.27,2019,05,27
28847,209,100,TO15155,4,286.26,89.46,3578.27,2019,06,15
28847,209,100,TO15155,4,286.26,89.46,3578.27,2019,03,15
28847,535,100,TO49367,4,286.26,89.46,3578.27,2019,07,03
28847,535,100,TO49367,4,286.26,89.46,3578.27,2019,10,19
28847,535,100,TO49367,4,286.26,89.46,3578.27,2019,11,18
28847,535,100,TO49367,4,286.26,89.46,3578.27,2020,01,08
28847,764,100,TO10707,4,286.26,89.46,3578.27,2020,01,16
28847,764,100,TO10707,4,286.26,89.46,3578.27,2020,02,21
28847,764,100,TO10707,4,286.26,89.46,3578.27,2019,01,20
28847,764,100,TO10707,4,286.26,89.46,3578.27,2019,07,24
28847,839,100,TO94439,4,286.26,89.46,3578.27,2020,12,15
28847,839,100,TO94439,4,286.26,89.46,3578.27,2019,08,30
28847,839,100,TO94439,4,286.26,89.46,3578.27,2019,09,05
28847,839,100,TO94439,4,286.26,89.46,3578.27,2019,01,27
28847,988,100,TO16029,4,286.26,89.46,3578.27,2019,08,03
28847,988,100,TO16029,4,286.26,89.46,3578.27,2019,05,27
28847,988,100,TO16029,4,286.26,89.46,3578.27,2019,11,03
28847,988,100,TO16029,4,286.26,89.46,3578.27,2019,03,12
28849,49,100,TO27032,1,286.26,89.46,3578.27,2020,08,01
28849,49,100,TO27032,1,286.26,89.46,3578.27,2020,06,27
28849,49,100,TO27032,1,286.26,89.46,3578.27,2020,10,28
28849,49,100,TO27032,1,286.26,89.46,3578.27,2019,11,10
28849,290,100,TO90307,1,286.26,89.46,3578.27,2020,02,05
28849,290,100,TO90307,1,286.26,89.46,3578.27,2019,10,02
28849,290,100,TO90307,1,286.26,89.46,3578.27,2020,05,08
28849,290,100,TO90307,1,286.26,89.46,3578.27,2019,01,17
28849,480,100,TO87819,1,286.26,89.46,3578.27,2020,07,17
28849,480,100,TO87819,1,286.26,89.46,3578.27,2020,09,21
28849,480,100,TO87819,1,286.26,89.46,3578.27,2019,03,23
28849,480,100,TO87819,1,286.26,89.46,3578.27,2020,07,02
28849,496,100,TO44526,1,286.26,89.46,3578.27,2020,07,13
28849,496,100,TO44526,1,286.26,89.46,3578.27,2019,04,24
28849,496,100,TO44526,1,286.26,89.46,3578.27,2019,05,03
28849,496,100,TO44526,1,286.26,89.46,3578.27,2020,10,17
28849,752,100,TO71947,1,286.26,89.46,3578.27,2019,03,29
28849,752,100,TO71947,1,286.26,89.46,3578.27,2020,09,30
28849,752,100,TO71947,1,286.26,89.46,3578.27,2020,04,23
28849,752,100,TO71947,1,286.26,89.46,3578.27,2020,10,23
28851,99,100,TO79484,1,286.26,89.46,3578.27,2020,09,11
28851,99,100,TO79484,1,286.26,89.46,3578.27,2019,05,28
28851,99,100,TO79484,1,286.26,89.46,3578.27,2019,01,30
28851,99,100,TO79484,1,286.26,89.46,3578.27,2019,02,26
28851,132,100,TO55871,1,286.26,89.46,3578.27,2019,04,08
28851,132,100,TO55871,1,286.26,89.46,3578.27,2020,08,24
28851,132,100,TO55871,1,286.26,89.46,3578.27,2020,07,02
28851,132,100,TO55871,1,286.26,89.46,3578.27,2019,03,27
28851,480,100,TO76331,1,286.26,89.46,3578.27,2020,12,26
28851,480,100,TO76331,1,286.26,89.46,3578.27,2020,07,26
28851,480,100,TO76331,1,286.26,89.46,3578.27,2019,06,10
28851,480,100,TO76331,1,286.26,89.46,3578.27,2020,04,16
28851,768,100,TO12873,1,286.26,89.46,3578.27,2019,07,22
28851,768,100,TO12873,1,286.26,89.46,3578.27,2020,04,18
28851,768,100,TO12873,1,286.26,89.46,3578.27,2020,11,29
28851,768,100,TO12873,1,286.26,89.46,3578.27,2019,09,25
28851,776,100,TO78248,1,286.26,89.46,3578.27,2019,12,19
28851,776,100,TO78248,1,286.26,89.46,3578.27,2019,03,26
28851,776,100,TO78248,1,286.26,89.46,3578.27,2020,06,02
28851,776,100,TO78248,1,286.26,89.46,3578.27,2020,07,26
28852,13,100,TO84142,1,286.26,89.46,3578.27,2020,09,24
28852,13,100,TO84142,1,286.26,89.46,3578.27,2019,05,20
28852,13,100,TO84142,1,286.26,89.46,3578.27,2020,01,17
28852,13,100,TO84142,1,286.26,89.46,3578.27,2019,01,10
28852,258,100,TO27932,1,286.26,89.46,3578.27,2019,03,03
28852,258,100,TO27932,1,286.26,89.46,3578.27,2020,12,02
28852,258,100,TO27932,1,286.26,89.46,3578.27,2019,11,04
28852,258,100,TO27932,1,286.26,89.46,3578.27,2020,07,05
28852,434,100,TO60036,1,286.26,89.46,3578.27,2020,08,16
28852,434,100,TO60036,1,286.26,89.46,3578.27,2020,07,19
28852,434,100,TO60036,1,286.26,89.46,3578.27,2020,07,29
28852,434,100,TO60036,1,286.26,89.46,3578.27,2020,04,08
28852,534,100,TO94298,1,286.26,89.46,3578.27,2020,08,29
28852,534,100,TO94298,1,286.26,89.46,3578.27,2020,01,24
28852,534,100,TO94298,1,286.26,89.46,3578.27,2020,11,30
28852,534,100,TO94298,1,286.26,89.46,3578.27,2019,03,15
28852,838,100,TO31810,1,286.26,89.46,3578.27,2020,06,25
28852,838,100,TO31810,1,286.26,89.46,3578.27,2020,05,05
28852,838,100,TO31810,1,286.26,89.46,3578.27,2020,12,18
28852,838,100,TO31810,1,286.26,89.46,3578.27,2020,06,10
28853,98,100,TO93475,1,286.26,89.46,3578.27,2019,10,30
28853,98,100,TO93475,1,286.26,89.46,3578.27,2019,11,27
28853,98,100,TO93475,1,286.26,89.46,3578.27,2020,10,28
28853,98,100,TO93475,1,286.26,89.46,3578.27,2019,12,12
28853,327,100,TO69144,1,286.26,89.46,3578.27,2020,02,17
28853,327,100,TO69144,1,286.26,89.46,3578.27,2020,10,03
28853,327,100,TO69144,1,286.26,89.46,3578.27,2020,01,29
28853,327,100,TO69144,1,286.26,89.46,3578.27,2020,05,14
28853,586,100,TO87787,1,286.26,89.46,3578.27,2019,08,02
28853,586,100,TO87787,1,286.26,89.46,3578.27,2019,08,16
28853,586,100,TO87787,1,286.26,89.46,3578.27,2019,03,02
28853,586,100,TO87787,1,286.26,89.46,3578.27,2020,10,03
28853,711,100,TO47281,1,286.26,89.46,3578.27,2020,03,05
28853,711,100,TO47281,1,286.26,89.46,3578.27,2020,10,18
28853,711,100,TO47281,1,286.26,89.46,3578.27,2020,02,16
28853,711,100,TO47281,1,286.26,89.46,3578.27,2020,04,16
28853,762,100,TO88193,1,286.26,89.46,3578.27,2020,09,09
28853,762,100,TO88193,1,286.26,89.46,3578.27,2019,07,23
28853,762,100,TO88193,1,286.26,89.46,3578.27,2020,05,17
28853,762,100,TO88193,1,286.26,89.46,3578.27,2020,05,13
28854,72,100,TO53463,1,286.26,89.46,3578.27,2020,03,10
28854,72,100,TO53463,1,286.26,89.46,3578.27,2019,11,19
28854,72,100,TO53463,1,286.26,89.46,3578.27,2020,11,23
28854,72,100,TO53463,1,286.26,89.46,3578.27,2020,02,14
28854,265,100,TO89798,1,286.26,89.46,3578.27,2020,02,21
28854,265,100,TO89798,1,286.26,89.46,3578.27,2020,10,20
28854,265,100,TO89798,1,286.26,89.46,3578.27,2019,04,30
28854,265,100,TO89798,1,286.26,89.46,3578.27,2020,10,26
28854,300,100,TO40456,1,286.26,89.46,3578.27,2020,01,29
28854,300,100,TO40456,1,286.26,89.46,3578.27,2019,11,26
28854,300,100,TO40456,1,286.26,89.46,3578.27,2020,03,09
28854,300,100,TO40456,1,286.26,89.46,3578.27,2020,07,27
28854,317,100,TO93770,1,286.26,89.46,3578.27,2020,05,09
28854,317,100,TO93770,1,286.26,89.46,3578.27,2019,03,26
28854,317,100,TO93770,1,286.26,89.46,3578.27,2020,09,26
28854,317,100,TO93770,1,286.26,89.46,3578.27,2019,08,16
28854,625,100,TO89668,1,286.26,89.46,3578.27,2019,08,14
28854,625,100,TO89668,1,286.26,89.46,3578.27,2020,09,14
28854,625,100,TO89668,1,286.26,89.46,3578.27,2019,04,08
28854,625,100,TO89668,1,286.26,89.46,3578.27,2020,09,06
28856,47,100,TO96420,1,286.26,89.46,3578.27,2020,09,20
28856,47,100,TO96420,1,286.26,89.46,3578.27,2020,08,28
28856,47,100,TO96420,1,286.26,89.46,3578.27,2020,06,25
28856,47,100,TO96420,1,286.26,89.46,3578.27,2020,10,22
28856,452,100,TO66061,1,286.26,89.46,3578.27,2020,09,12
28856,452,100,TO66061,1,286.26,89.46,3578.27,2019,06,16
28856,452,100,TO66061,1,286.26,89.46,3578.27,2020,09,08
28856,452,100,TO66061,1,286.26,89.46,3578.27,2019,10,05
28856,466,100,TO99346,1,286.26,89.46,3578.27,2020,12,28
28856,466,100,TO99346,1,286.26,89.46,3578.27,2019,07,24
28856,466,100,TO99346,1,286.26,89.46,3578.27,2020,11,28
28856,466,100,TO99346,1,286.26,89.46,3578.27,2020,01,17
28856,743,100,TO87794,1,286.26,89.46,3578.27,2020,04,09
28856,743,100,TO87794,1,286.26,89.46,3578.27,2020,09,08
28856,743,100,TO87794,1,286.26,89.46,3578.27,2020,06,15
28856,743,100,TO87794,1,286.26,89.46,3578.27,2019,11,09
28856,780,100,TO87286,1,286.26,89.46,3578.27,2020,11,19
28856,780,100,TO87286,1,286.26,89.46,3578.27,2019,11,15
28856,780,100,TO87286,1,286.26,89.46,3578.27,2020,10,09
28856,780,100,TO87286,1,286.26,89.46,3578.27,2019,05,26
28857,76,100,TO98776,4,286.26,89.46,3578.27,2020,11,17
28857,76,100,TO98776,4,286.26,89.46,3578.27,2020,06,08
28857,76,100,TO98776,4,286.26,89.46,3578.27,2019,11,18
28857,76,100,TO98776,4,286.26,89.46,3578.27,2020,09,23
28857,721,100,TO15394,4,286.26,89.46,3578.27,2020,08,07
28857,721,100,TO15394,4,286.26,89.46,3578.27,2020,07,15
28857,721,100,TO15394,4,286.26,89.46,3578.27,2020,06,14
28857,721,100,TO15394,4,286.26,89.46,3578.27,2020,12,27
28857,749,100,TO89446,4,286.26,89.46,3578.27,2019,09,22
28857,749,100,TO89446,4,286.26,89.46,3578.27,2019,06,06
28857,749,100,TO89446,4,286.26,89.46,3578.27,2020,05,07
28857,749,100,TO89446,4,286.26,89.46,3578.27,2019,10,28
28857,808,100,TO82862,4,286.26,89.46,3578.27,2020,09,04
28857,808,100,TO82862,4,286.26,89.46,3578.27,2019,06,25
28857,808,100,TO82862,4,286.26,89.46,3578.27,2019,10,28
28857,808,100,TO82862,4,286.26,89.46,3578.27,2019,09,08
28857,998,100,TO58766,4,286.26,89.46,3578.27,2019,07,04
28857,998,100,TO58766,4,286.26,89.46,3578.27,2020,06,27
28857,998,100,TO58766,4,286.26,89.46,3578.27,2020,05,22
28857,998,100,TO58766,4,286.26,89.46,3578.27,2019,06,18
28859,153,100,TO40231,1,286.26,89.46,3578.27,2019,07,28
28859,153,100,TO40231,1,286.26,89.46,3578.27,2020,07,08
28859,153,100,TO40231,1,286.26,89.46,3578.27,2020,10,16
28859,153,100,TO40231,1,286.26,89.46,3578.27,2020,04,26
28859,625,100,TO14927,1,286.26,89.46,3578.27,2019,12,10
28859,625,100,TO14927,1,286.26,89.46,3578.27,2019,10,21
28859,625,100,TO14927,1,286.26,89.46,3578.27,2019,03,16
28859,625,100,TO14927,1,286.26,89.46,3578.27,2019,09,14
28859,688,100,TO97715,1,286.26,89.46,3578.27,2019,01,02
28859,688,100,TO97715,1,286.26,89.46,3578.27,2020,09,01
28859,688,100,TO97715,1,286.26,89.46,3578.27,2019,03,30
28859,688,100,TO97715,1,286.26,89.46,3578.27,2019,12,01
28859,895,100,TO28841,1,286.26,89.46,3578.27,2020,10,27
28859,895,100,TO28841,1,286.26,89.46,3578.27,2020,03,07
28859,895,100,TO28841,1,286.26,89.46,3578.27,2019,03,17
28859,895,100,TO28841,1,286.26,89.46,3578.27,2019,02,13
28859,970,100,TO43889,1,286.26,89.46,3578.27,2019,04,19
28859,970,100,TO43889,1,286.26,89.46,3578.27,2020,06,25
28859,970,100,TO43889,1,286.26,89.46,3578.27,2019,04,09
28859,970,100,TO43889,1,286.26,89.46,3578.27,2020,10,27
28869,78,100,TO12299,1,286.26,89.46,3578.27,2020,08,02
28869,78,100,TO12299,1,286.26,89.46,3578.27,2020,06,12
28869,78,100,TO12299,1,286.26,89.46,3578.27,2019,05,21
28869,78,100,TO12299,1,286.26,89.46,3578.27,2020,08,27
28869,376,100,TO87705,1,286.26,89.46,3578.27,2019,11,09
28869,376,100,TO87705,1,286.26,89.46,3578.27,2020,08,29
28869,376,100,TO87705,1,286.26,89.46,3578.27,2020,05,15
28869,376,100,TO87705,1,286.26,89.46,3578.27,2020,01,23
28869,699,100,TO10815,1,286.26,89.46,3578.27,2020,02,09
28869,699,100,TO10815,1,286.26,89.46,3578.27,2020,11,12
28869,699,100,TO10815,1,286.26,89.46,3578.27,2020,02,20
28869,699,100,TO10815,1,286.26,89.46,3578.27,2020,05,26
28869,883,100,TO76620,1,286.26,89.46,3578.27,2020,02,11
28869,883,100,TO76620,1,286.26,89.46,3578.27,2019,04,29
28869,883,100,TO76620,1,286.26,89.46,3578.27,2020,06,22
28869,883,100,TO76620,1,286.26,89.46,3578.27,2020,07,18
28869,944,100,TO21076,1,286.26,89.46,3578.27,2020,04,17
28869,944,100,TO21076,1,286.26,89.46,3578.27,2019,03,20
28869,944,100,TO21076,1,286.26,89.46,3578.27,2019,11,16
28869,944,100,TO21076,1,286.26,89.46,3578.27,2019,02,28
28870,462,100,TO78652,1,286.26,89.46,3578.27,2019,10,05
28870,462,100,TO78652,1,286.26,89.46,3578.27,2020,12,17
28870,462,100,TO78652,1,286.26,89.46,3578.27,2019,08,20
28870,462,100,TO78652,1,286.26,89.46,3578.27,2019,03,19
28870,480,100,TO64292,1,286.26,89.46,3578.27,2019,01,27
28870,480,100,TO64292,1,286.26,89.46,3578.27,2019,09,27
28870,480,100,TO64292,1,286.26,89.46,3578.27,2019,03,03
28870,480,100,TO64292,1,286.26,89.46,3578.27,2020,05,13
28870,681,100,TO42108,1,286.26,89.46,3578.27,2020,04,13
28870,681,100,TO42108,1,286.26,89.46,3578.27,2020,05,15
28870,681,100,TO42108,1,286.26,89.46,3578.27,2019,11,08
28870,681,100,TO42108,1,286.26,89.46,3578.27,2020,04,17
28870,837,100,TO41681,1,286.26,89.46,3578.27,2019,03,23
28870,837,100,TO41681,1,286.26,89.46,3578.27,2019,05,01
28870,837,100,TO41681,1,286.26,89.46,3578.27,2019,09,16
28870,837,100,TO41681,1,286.26,89.46,3578.27,2019,12,15
28870,867,100,TO98343,1,286.26,89.46,3578.27,2019,03,18
28870,867,100,TO98343,1,286.26,89.46,3578.27,2019,07,28
28870,867,100,TO98343,1,286.26,89.46,3578.27,2020,11,21
28870,867,100,TO98343,1,286.26,89.46,3578.27,2020,05,11
28966,127,100,TO45254,4,286.26,89.46,3578.27,2019,12,29
28966,127,100,TO45254,4,286.26,89.46,3578.27,2020,09,10
28966,127,100,TO45254,4,286.26,89.46,3578.27,2020,07,27
28966,127,100,TO45254,4,286.26,89.46,3578.27,2020,04,21
28966,264,100,TO16687,4,286.26,89.46,3578.27,2020,07,05
28966,264,100,TO16687,4,286.26,89.46,3578.27,2019,12,17
28966,264,100,TO16687,4,286.26,89.46,3578.27,2020,03,03
28966,300,100,TO12007,4,286.26,89.46,3578.27,2019,06,03
28966,300,100,TO12007,4,286.26,89.46,3578.27,2020,05,11
28966,300,100,TO12007,4,286.26,89.46,3578.27,2019,10,16
28966,300,100,TO12007,4,286.26,89.46,3578.27,2020,01,21
28966,322,100,TO28414,4,286.26,89.46,3578.27,2020,04,12
28966,322,100,TO28414,4,286.26,89.46,3578.27,2020,12,13
28966,322,100,TO28414,4,286.26,89.46,3578.27,2019,05,10
28966,322,100,TO28414,4,286.26,89.46,3578.27,2019,04,08
28966,699,100,TO83127,4,286.26,89.46,3578.27,2019,02,26
28966,699,100,TO83127,4,286.26,89.46,3578.27,2020,08,08
28966,699,100,TO83127,4,286.26,89.46,3578.27,2020,12,18
28966,699,100,TO83127,4,286.26,89.46,3578.27,2020,05,06
28988,343,100,TO99104,4,286.26,89.46,3578.27,2019,12,13
28988,343,100,TO99104,4,286.26,89.46,3578.27,2019,12,13
28988,343,100,TO99104,4,286.26,89.46,3578.27,2019,09,07
28988,343,100,TO99104,4,286.26,89.46,3578.27,2019,04,08
28988,376,100,TO39867,4,286.26,89.46,3578.27,2019,07,05
28988,376,100,TO39867,4,286.26,89.46,3578.27,2020,03,20
28988,376,100,TO39867,4,286.26,89.46,3578.27,2020,07,30
28988,376,100,TO39867,4,286.26,89.46,3578.27,2019,07,21
28988,521,100,TO51302,4,286.26,89.46,3578.27,2019,07,10
28988,521,100,TO51302,4,286.26,89.46,3578.27,2020,03,27
28988,521,100,TO51302,4,286.26,89.46,3578.27,2020,04,21
28988,521,100,TO51302,4,286.26,89.46,3578.27,2019,08,23
28988,694,100,TO77364,4,286.26,89.46,3578.27,2020,08,04
28988,694,100,TO77364,4,286.26,89.46,3578.27,2020,07,10
28988,694,100,TO77364,4,286.26,89.46,3578.27,2019,05,03
28988,694,100,TO77364,4,286.26,89.46,3578.27,2020,09,02
28988,888,100,TO91005,4,286.26,89.46,3578.27,2020,05,20
28988,888,100,TO91005,4,286.26,89.46,3578.27,2020,07,23
28988,888,100,TO91005,4,286.26,89.46,3578.27,2020,01,15
28988,888,100,TO91005,4,286.26,89.46,3578.27,2020,04,18
28989,47,100,TO17986,1,286.26,89.46,3578.27,2020,06,07
28989,47,100,TO17986,1,286.26,89.46,3578.27,2020,02,19
28989,47,100,TO17986,1,286.26,89.46,3578.27,2019,07,29
28989,106,100,TO17945,1,286.26,89.46,3578.27,2020,09,29
28989,106,100,TO17945,1,286.26,89.46,3578.27,2020,09,21
28989,106,100,TO17945,1,286.26,89.46,3578.27,2019,02,20
28989,106,100,TO17945,1,286.26,89.46,3578.27,2019,02,04
28989,306,100,TO28508,1,286.26,89.46,3578.27,2020,08,18
28989,306,100,TO28508,1,286.26,89.46,3578.27,2019,04,10
28989,306,100,TO28508,1,286.26,89.46,3578.27,2019,11,17
28989,306,100,TO28508,1,286.26,89.46,3578.27,2020,09,06
28989,655,100,TO92210,1,286.26,89.46,3578.27,2019,09,22
28989,655,100,TO92210,1,286.26,89.46,3578.27,2020,04,15
28989,655,100,TO92210,1,286.26,89.46,3578.27,2019,09,05
28989,655,100,TO92210,1,286.26,89.46,3578.27,2019,11,20
28989,878,100,TO88405,1,286.26,89.46,3578.27,2019,07,20
28989,878,100,TO88405,1,286.26,89.46,3578.27,2020,11,23
28989,878,100,TO88405,1,286.26,89.46,3578.27,2020,04,02
28989,878,100,TO88405,1,286.26,89.46,3578.27,2019,07,18
28990,1,100,TO72710,4,286.26,89.46,3578.27,2020,05,01
28990,1,100,TO72710,4,286.26,89.46,3578.27,2020,01,26
28990,1,100,TO72710,4,286.26,89.46,3578.27,2019,02,08
28990,1,100,TO72710,4,286.26,89.46,3578.27,2020,01,10
28990,86,100,TO40359,4,286.26,89.46,3578.27,2020,11,05
28990,86,100,TO40359,4,286.26,89.46,3578.27,2019,03,25
28990,86,100,TO40359,4,286.26,89.46,3578.27,2020,06,03
28990,86,100,TO40359,4,286.26,89.46,3578.27,2019,09,05
28990,203,100,TO38708,4,286.26,89.46,3578.27,2020,09,06
28990,203,100,TO38708,4,286.26,89.46,3578.27,2020,06,25
28990,203,100,TO38708,4,286.26,89.46,3578.27,2020,07,13
